epoch,accuracy,loss,val_accuracy,val_loss
96,0.9797130227088928,0.06798220425844193,0.9807391166687012,0.0682336762547493
97,0.9797086715698242,0.06792593002319336,0.9808782935142517,0.06809881329536438
98,0.9797152876853943,0.06790245324373245,0.9808871746063232,0.06728850305080414
99,0.9797378778457642,0.0679517388343811,0.9808148741722107,0.06801284104585648
100,0.9797078967094421,0.06800304353237152,0.9809345006942749,0.06831146776676178
101,0.9797797799110413,0.06788252294063568,0.9808945059776306,0.06753422319889069
102,0.9797883629798889,0.06792766600847244,0.9809674620628357,0.06739234924316406
103,0.9798166155815125,0.06769105792045593,0.9809655547142029,0.06734354048967361
104,0.9797673225402832,0.06780072301626205,0.9809696674346924,0.0668187215924263
105,0.9798194766044617,0.06765634566545486,0.9807782769203186,0.06765778362751007
106,0.9797958135604858,0.0676613599061966,0.9809179306030273,0.067203588783741
107,0.9797995090484619,0.06779047846794128,0.9809151887893677,0.06747731566429138
108,0.9797956943511963,0.06765509396791458,0.980877161026001,0.06744355708360672
109,0.9797970056533813,0.06774354726076126,0.9808966517448425,0.06750299781560898
110,0.9798222780227661,0.06769021600484848,0.9808899164199829,0.06749308109283447
111,0.9798358082771301,0.06767474859952927,0.9809863567352295,0.06735765933990479
112,0.9798233509063721,0.06766599416732788,0.9810249209403992,0.06684696674346924
113,0.9798719882965088,0.06746561825275421,0.9809290170669556,0.06753632426261902
114,0.9798636436462402,0.06752795726060867,0.9809770584106445,0.06740935891866684
115,0.9798360466957092,0.06759069859981537,0.9808714985847473,0.06744632124900818
116,0.9798449873924255,0.06752730160951614,0.9807863235473633,0.06806600093841553
117,0.9799026846885681,0.0675632506608963,0.980991542339325,0.06754773110151291
118,0.9798480272293091,0.06749451905488968,0.9809509515762329,0.06709668785333633
119,0.979861319065094,0.06743573397397995,0.9809512495994568,0.06725001335144043
0,0.9763740301132202,0.15541309118270874,0.9783463478088379,0.10189862549304962
1,0.9765323996543884,0.1037691980600357,0.9783463478088379,0.09574025869369507
2,0.9765323996543884,0.09345275908708572,0.9783463478088379,0.0909021869301796
3,0.9765323996543884,0.09026861935853958,0.9783463478088379,0.08631674945354462
4,0.9765323996543884,0.08857925981283188,0.9783463478088379,0.0853724479675293
5,0.9765323996543884,0.0875769555568695,0.9783463478088379,0.08364066481590271
6,0.9765323996543884,0.0868150070309639,0.9783463478088379,0.08284371346235275
7,0.9765323996543884,0.08613085746765137,0.9783463478088379,0.08244462311267853
8,0.9765323996543884,0.08559928089380264,0.9783463478088379,0.08184265345335007
9,0.9765323996543884,0.08512862771749496,0.9783463478088379,0.08184020221233368
10,0.9765323996543884,0.08447866886854172,0.9783463478088379,0.08162236213684082
11,0.9765323996543884,0.083769790828228,0.9783463478088379,0.0822824239730835
12,0.9765323996543884,0.08303038775920868,0.9783463478088379,0.08111950755119324
13,0.9765323996543884,0.08236708492040634,0.9783463478088379,0.0808151364326477
14,0.9765486717224121,0.08164383471012115,0.9784260988235474,0.0794346034526825
15,0.976664125919342,0.08094475418329239,0.9785388112068176,0.08045781403779984
16,0.9767943620681763,0.08018675446510315,0.9785836935043335,0.07919996231794357
17,0.9769313335418701,0.07951448112726212,0.9786773920059204,0.07925968617200851
18,0.9770659804344177,0.07909537106752396,0.9787237048149109,0.0774962455034256
19,0.9771892428398132,0.07843377441167831,0.9788427948951721,0.077909916639328
20,0.9773032069206238,0.0779481828212738,0.978952169418335,0.07528869807720184
21,0.977412223815918,0.07734598964452744,0.9790794849395752,0.07542218267917633
22,0.9775259494781494,0.07694955915212631,0.97915118932724,0.07443743199110031
23,0.9776028394699097,0.07637155055999756,0.9792608022689819,0.07473070174455643
24,0.9776982665061951,0.07600608468055725,0.9793575406074524,0.07396655529737473
25,0.977810263633728,0.07554028928279877,0.9794214963912964,0.07321435958147049
26,0.9779723286628723,0.0750347226858139,0.9795818328857422,0.07289159297943115
27,0.9780765771865845,0.07438862323760986,0.979658305644989,0.07237943261861801
28,0.9781956672668457,0.07410728931427002,0.979670524597168,0.07215283811092377
29,0.9782648086547852,0.07375434786081314,0.9797555208206177,0.07230156660079956
30,0.9783259630203247,0.07340727746486664,0.9796841740608215,0.07220357656478882
31,0.9783974289894104,0.07301628589630127,0.979525625705719,0.0736197978258133
32,0.9784920811653137,0.07286572456359863,0.9796184301376343,0.072711281478405
33,0.9785507321357727,0.07247108966112137,0.9797295928001404,0.07224290072917938
34,0.9786369800567627,0.07221614569425583,0.9796754121780396,0.072357177734375
35,0.978709876537323,0.0717826634645462,0.9798454642295837,0.07183133810758591
36,0.9788072109222412,0.07143282145261765,0.9800025820732117,0.07113295048475266
37,0.9788098335266113,0.07137550413608551,0.9797822833061218,0.07250676304101944
38,0.9789254665374756,0.07111699134111404,0.9798282980918884,0.07190467417240143
39,0.9789474606513977,0.07092257589101791,0.979770839214325,0.07256656140089035
40,0.9789847731590271,0.07068905234336853,0.9799407124519348,0.07081195712089539
41,0.9790658950805664,0.07052349299192429,0.9799395203590393,0.07122168689966202
42,0.9790394902229309,0.07042117416858673,0.980222225189209,0.06951159983873367
43,0.9791736602783203,0.07021351903676987,0.9799576997756958,0.07120906561613083
44,0.9791973233222961,0.07007579505443573,0.9800923466682434,0.06982716917991638
45,0.9792323112487793,0.06992416828870773,0.9799937605857849,0.07080812752246857
46,0.979267954826355,0.06982938945293427,0.9801616668701172,0.06988204270601273
47,0.9793139696121216,0.06966160237789154,0.9801989793777466,0.06952956318855286
48,0.9793800711631775,0.0695270523428917,0.9803801774978638,0.06905488669872284
49,0.9794008135795593,0.06943126022815704,0.9801956415176392,0.07006920874118805
50,0.9794588088989258,0.0693441778421402,0.9803272485733032,0.0691751018166542
51,0.9794605374336243,0.06921753287315369,0.9805677533149719,0.06801679730415344
52,0.9795037508010864,0.06910289078950882,0.9803261160850525,0.0687960758805275
53,0.9794923067092896,0.069043830037117,0.9802463054656982,0.06986367702484131
54,0.9795827865600586,0.06885623186826706,0.9801797270774841,0.0697900578379631
55,0.9796407222747803,0.06874753534793854,0.9804344177246094,0.06917254626750946
56,0.9796537160873413,0.06875134259462357,0.9801688194274902,0.06952796131372452
57,0.9796868562698364,0.06849167495965958,0.9802230000495911,0.0691569522023201
58,0.9796673059463501,0.0685715600848198,0.980499267578125,0.0680229440331459
59,0.979720950126648,0.06847160309553146,0.9805384874343872,0.06844396889209747
60,0.9797123670578003,0.06842565536499023,0.9805694222450256,0.06827700138092041
61,0.9797332882881165,0.06832381337881088,0.9805302023887634,0.06799599528312683
62,0.9797690510749817,0.0681343600153923,0.9805968403816223,0.0680433064699173
63,0.9798141121864319,0.06814870238304138,0.9804435968399048,0.06876304745674133
64,0.979845404624939,0.06809920817613602,0.9804008603096008,0.06895152479410172
65,0.97983318567276,0.0681176483631134,0.980602502822876,0.06803105771541595
66,0.9798807501792908,0.06783314049243927,0.9806168079376221,0.06772550940513611
67,0.9798671007156372,0.06793636828660965,0.9806315302848816,0.06849831342697144
68,0.9799471497535706,0.06786415725946426,0.9805918335914612,0.06822606176137924
69,0.9799104928970337,0.06790149211883545,0.9806541800498962,0.06758758425712585
70,0.9799742102622986,0.0676126778125763,0.9802042245864868,0.06917860358953476
71,0.9799498915672302,0.0677700936794281,0.9805132150650024,0.06832452863454819
72,0.9800048470497131,0.06762794405221939,0.980744481086731,0.0674554705619812
73,0.9799904227256775,0.06751507520675659,0.9808053970336914,0.06740752607584
74,0.9800196886062622,0.06745955348014832,0.9807722568511963,0.06735910475254059
75,0.9800025224685669,0.06754953414201736,0.9805757403373718,0.06845127791166306
76,0.9800645112991333,0.06734634935855865,0.9806702136993408,0.06752046942710876
77,0.9800862073898315,0.06733638793230057,0.9807386994361877,0.06755020469427109
78,0.9801045060157776,0.06727291643619537,0.9807800054550171,0.06704399734735489
79,0.9800784587860107,0.06720849126577377,0.9807397127151489,0.0670316070318222
80,0.9800507426261902,0.06724032014608383,0.9809709787368774,0.06629607826471329
81,0.9800949096679688,0.06729161739349365,0.9807038307189941,0.0677386224269867
82,0.9801568388938904,0.06712795048952103,0.9807664752006531,0.06712301075458527
83,0.9801322221755981,0.0670316144824028,0.9806467890739441,0.06742426007986069
84,0.9801433086395264,0.06716975569725037,0.9807404279708862,0.06711207330226898
85,0.9801291823387146,0.06705377250909805,0.9807523488998413,0.06731390953063965
86,0.9801208972930908,0.06706641614437103,0.9806355237960815,0.0677923783659935
87,0.9801291823387146,0.06699582189321518,0.9807676672935486,0.06716498732566833
88,0.9801542162895203,0.0669793039560318,0.9808264970779419,0.06674303859472275
89,0.9801627397537231,0.06701026111841202,0.9807733297348022,0.06725606322288513
90,0.9802384376525879,0.06676199287176132,0.980679988861084,0.06811666488647461
91,0.9801849722862244,0.06690236926078796,0.9806628823280334,0.06768868863582611
92,0.9801599383354187,0.06682783365249634,0.980633020401001,0.06782052665948868
93,0.9802181720733643,0.06676468253135681,0.9807546138763428,0.06716058403253555
94,0.9801824688911438,0.06675084680318832,0.9807974100112915,0.06716937571763992
95,0.9801976680755615,0.06686745584011078,0.9809391498565674,0.06633533537387848
96,0.9802284240722656,0.06663024425506592,0.9809476733207703,0.06644666939973831
97,0.980255663394928,0.06669449806213379,0.9808782935142517,0.06678806245326996
98,0.9802254438400269,0.06676183640956879,0.9810606241226196,0.06597033143043518
99,0.9802785515785217,0.06649820506572723,0.9808689951896667,0.0663342997431755
100,0.9803248047828674,0.06653787940740585,0.9807153940200806,0.06723518669605255
101,0.9802787899971008,0.06651467829942703,0.98082435131073,0.06666605174541473
102,0.9803172945976257,0.06649176776409149,0.9809308648109436,0.06680002063512802
103,0.9803429841995239,0.0663793683052063,0.9808529019355774,0.06667774170637131
104,0.9803239107131958,0.06641362607479095,0.9809836149215698,0.06616218388080597
105,0.980289876461029,0.06644975394010544,0.9806830286979675,0.06789188086986542
106,0.9803445339202881,0.06640017032623291,0.9809150695800781,0.06661881506443024
107,0.9803232550621033,0.06646598130464554,0.9808101654052734,0.06685545295476913
108,0.9803066849708557,0.06638932228088379,0.9810237288475037,0.06572967022657394
109,0.9803797602653503,0.0662783533334732,0.9809556007385254,0.06608353555202484
110,0.9803870916366577,0.06619308143854141,0.9808159470558167,0.06679034233093262
111,0.9803013801574707,0.06631353497505188,0.9807083010673523,0.06801407039165497
112,0.9803557991981506,0.06627609580755234,0.9807185530662537,0.06729736924171448
113,0.9804047346115112,0.06622210144996643,0.9810691475868225,0.06615492701530457
114,0.9803457260131836,0.0663602277636528,0.9809347987174988,0.06648635864257812
115,0.9803282618522644,0.0662115290760994,0.9808292388916016,0.06702381372451782
116,0.980367124080658,0.06611320376396179,0.9808945059776306,0.0668015256524086
117,0.9803938269615173,0.06610354781150818,0.9810877442359924,0.0661216750741005
118,0.9803756475448608,0.06621510535478592,0.9807454347610474,0.06752028316259384
119,0.9804261922836304,0.06605974584817886,0.980827808380127,0.0669814720749855
120,0.9804339408874512,0.06600126624107361,0.9807635545730591,0.06743600964546204
121,0.9804009199142456,0.0660330206155777,0.980875551700592,0.0669720470905304
122,0.9803897738456726,0.06607381999492645,0.9809362292289734,0.06657296419143677
123,0.9803931713104248,0.0660397931933403,0.9809167385101318,0.06688102334737778
124,0.9804630875587463,0.0659216120839119,0.9809690117835999,0.06672779470682144
125,0.9804373383522034,0.0659540668129921,0.9808542728424072,0.06710349768400192
126,0.980465829372406,0.06581872701644897,0.9809761047363281,0.06674711406230927
127,0.9804244637489319,0.0659322515130043,0.9809771776199341,0.06642705947160721
128,0.9804211854934692,0.0658985897898674,0.980791449546814,0.06744600832462311
129,0.9804251194000244,0.06590084731578827,0.980765700340271,0.0675855204463005
130,0.9804596900939941,0.06590243428945541,0.9809311032295227,0.06686695665121078
131,0.9804478287696838,0.06592383235692978,0.9810360074043274,0.06649801135063171
132,0.9804602265357971,0.0657505989074707,0.9809048771858215,0.06720824539661407
133,0.9804268479347229,0.06593386828899384,0.9810925722122192,0.06602823734283447
134,0.9804774522781372,0.06573294848203659,0.9807556867599487,0.06741980463266373
135,0.980501115322113,0.06584219634532928,0.9811114072799683,0.06563866883516312
136,0.9804558753967285,0.06575708091259003,0.9812058806419373,0.06564248353242874
137,0.9805027842521667,0.06574230641126633,0.9812339544296265,0.06581982225179672
138,0.9805027842521667,0.06574303656816483,0.9809519052505493,0.06670618057250977
139,0.9805029034614563,0.06575513631105423,0.9809672832489014,0.06657931208610535
140,0.9805058240890503,0.06570631265640259,0.980894148349762,0.0672522634267807
141,0.9804620742797852,0.06582117080688477,0.9807002544403076,0.06793014705181122
142,0.980499267578125,0.06576279550790787,0.9807834029197693,0.06743123382329941
143,0.9805201292037964,0.06558660417795181,0.9809170365333557,0.0670468881726265
144,0.9806135892868042,0.06538540869951248,0.9811652302742004,0.0655641034245491
145,0.9805000424385071,0.06561444699764252,0.9806473255157471,0.06765329837799072
146,0.9804639220237732,0.06573576480150223,0.9807856678962708,0.06717969477176666
147,0.9805237054824829,0.06571587175130844,0.9809280633926392,0.0666089579463005
148,0.9805386662483215,0.06562257558107376,0.9810692667961121,0.06631822139024734
149,0.9804953336715698,0.0656144991517067,0.9809980988502502,0.06654585897922516
150,0.9805235862731934,0.06559859216213226,0.981002151966095,0.06674821674823761
151,0.9805570840835571,0.06554394960403442,0.9810473322868347,0.06634558737277985
152,0.9805670976638794,0.06555952876806259,0.980927050113678,0.0668860450387001
153,0.9805171489715576,0.065653957426548,0.9810010194778442,0.06667359173297882
154,0.9805323481559753,0.06552556902170181,0.9812123775482178,0.06549404561519623
155,0.9805294871330261,0.06553453952074051,0.9810466766357422,0.06625278294086456
156,0.9805769324302673,0.06544601917266846,0.9810104370117188,0.06648227572441101
157,0.980583667755127,0.06533550471067429,0.9809830784797668,0.06628632545471191
158,0.9805970191955566,0.06545331329107285,0.9810253381729126,0.0661008283495903
159,0.9805980920791626,0.06544986367225647,0.981025218963623,0.06594681739807129
160,0.9806034564971924,0.06534407287836075,0.9808806777000427,0.06701565533876419
161,0.9806149005889893,0.06534606218338013,0.9810339212417603,0.06605476140975952
162,0.980551540851593,0.06541028618812561,0.9808593988418579,0.06699331849813461
163,0.9805941581726074,0.06537048518657684,0.9810507297515869,0.06589384377002716
164,0.9805753827095032,0.06552550196647644,0.9808829426765442,0.06695020943880081
165,0.9805978536605835,0.0653347298502922,0.981001615524292,0.06625799834728241
166,0.9805980920791626,0.06534654647111893,0.9810042977333069,0.06641022115945816
167,0.9805545806884766,0.06545715034008026,0.9808112382888794,0.06740707904100418
168,0.9805538058280945,0.06536997109651566,0.9812192320823669,0.06544189900159836
169,0.9806384444236755,0.06532268971204758,0.9811069369316101,0.06608271598815918
170,0.9806419014930725,0.06523764878511429,0.9808938503265381,0.06685355305671692
171,0.980679988861084,0.0651162713766098,0.9810687899589539,0.06601278483867645
172,0.9806402921676636,0.06531459838151932,0.9806506633758545,0.06817266345024109
173,0.9806488752365112,0.06530527770519257,0.9808829426765442,0.06682455539703369
174,0.9806368947029114,0.06523571163415909,0.9809600710868835,0.0668475329875946
175,0.9806451797485352,0.06524360179901123,0.9810395836830139,0.06659597903490067
176,0.9806142449378967,0.06530702859163284,0.9809732437133789,0.06684013456106186
177,0.9806092381477356,0.06521996110677719,0.981020450592041,0.06650803238153458
178,0.9806041717529297,0.06540671736001968,0.9809529185295105,0.06699315458536148
179,0.9806240200996399,0.06529714912176132,0.9808154106140137,0.06720353662967682
180,0.9806233644485474,0.06528963893651962,0.980597734451294,0.06840704381465912
181,0.9806191325187683,0.06528306752443314,0.9809091091156006,0.06687473505735397
182,0.9806313514709473,0.06529416143894196,0.9807851314544678,0.06736384332180023
183,0.9806438684463501,0.06532283127307892,0.9808365702629089,0.06719672679901123
184,0.9806504249572754,0.06515715271234512,0.9809072613716125,0.06707822531461716
185,0.9806873202323914,0.06522911041975021,0.9810774326324463,0.06612192839384079
186,0.980693519115448,0.06514798849821091,0.9809538722038269,0.06684016436338425
187,0.9806761741638184,0.06504705548286438,0.9807528853416443,0.06732004880905151
188,0.9805828332901001,0.06516275554895401,0.9807469844818115,0.06793161481618881
189,0.9806923866271973,0.06513144820928574,0.9807180166244507,0.06779934465885162
190,0.9806981086730957,0.065082848072052,0.9809313416481018,0.06684812158346176
191,0.980625569820404,0.06518713384866714,0.9806685447692871,0.06753546744585037
192,0.980694591999054,0.06513865292072296,0.9806687831878662,0.06741733103990555
193,0.9806466102600098,0.06523824483156204,0.9808996319770813,0.06646138429641724
194,0.9806976318359375,0.06512104719877243,0.9805516600608826,0.06837493181228638
195,0.9806037545204163,0.06534775346517563,0.9806891679763794,0.06785209476947784
196,0.9806169271469116,0.06517671048641205,0.9806353449821472,0.06808048486709595
197,0.9806776642799377,0.0651145726442337,0.9805927276611328,0.06859885901212692
198,0.980742335319519,0.06502512097358704,0.980863094329834,0.0673435851931572
